Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2023-02-16,1581.0,1580.0,1630.0,1563.0,19274000,0.16,3,1,2,2023,47,16,7,1654.4,1647.1035910703586,36.267605633802816,-31.869126813728144,-23.247271281423103
2023-02-17,1582.5,1591.0,1600.0,1555.0,16843000,0.09,4,1,2,2023,48,17,7,1659.55,1654.061863814607,35.51724137931035,-29.77622938695913,-21.091807398346845
2023-02-20,1556.5,1580.0,1580.0,1540.0,17537000,-1.64,0,1,2,2023,51,20,8,1664.175,1661.5946915845657,24.83870967741936,-26.824549698436385,-18.92070190119377
2023-02-21,1628.0,1557.0,1633.0,1551.5,25581000,4.59,1,1,2,2023,52,21,8,1669.4,1672.6572906987305,40.84249084249084,-20.01968508219943,-16.944739951883115
2023-02-22,1623.0,1635.0,1638.0,1606.0,8380000,-0.31,2,1,2,2023,53,22,8,1671.625,1677.3580581407023,44.50171821305842,-18.323007916279494,-16.176003669304034
2023-02-24,1656.0,1623.0,1673.0,1622.0,15101000,2.03,4,1,2,2023,55,24,8,1673.825,1683.0799589976184,44.19795221843004,-15.381823491177329,-15.639252607560168
2023-02-27,1673.5,1625.0,1684.0,1590.0,18658000,1.06,0,1,2,2023,58,27,9,1678.025,1685.9304809973676,48.13499111900533,-14.764067028720547,-15.703609886655878
2023-02-28,1676.0,1680.0,1689.5,1650.0,13325000,0.15,1,1,2,2023,59,28,9,1681.75,1687.238952681301,50.17361111111111,-15.54265325985807,-15.93849560113971
2023-03-01,1669.0,1680.0,1682.5,1660.0,9834000,-0.42,2,1,3,2023,60,1,9,1684.825,1688.4220003319642,51.35593220338983,-16.564882911093946,-16.03745618646012
2023-03-02,1646.5,1669.0,1669.0,1630.0,13649000,-1.35,3,1,3,2023,61,2,9,1690.825,1690.4664214195393,45.4225352112676,-16.915948641782734,-15.905599505301664
2023-03-03,1678.5,1644.5,1685.0,1642.5,11376000,1.94,4,1,3,2023,62,3,9,1697.55,1695.0944657794907,52.23300970873787,-14.827076921435946,-15.653012221181395
2023-03-06,1701.5,1681.5,1707.0,1681.5,16113000,1.37,0,1,3,2023,65,6,10,1705.525,1696.8412516510161,43.73983739837398,-15.203432261336275,-15.859496046117757
2023-03-07,1687.5,1701.5,1705.0,1676.0,11146000,-0.82,1,1,3,2023,66,7,10,1710.05,1696.3508570879653,39.96683250414594,-17.804475880462178,-16.023511992313125
2023-03-09,1667.5,1687.5,1699.5,1655.0,13538000,-1.19,3,1,3,2023,68,9,10,1717.1,1697.2825262551194,38.01369863013698,-19.439924632430348,-15.578271020275858
2023-03-10,1659.0,1662.0,1672.5,1646.0,7367000,-0.51,4,1,3,2023,69,10,10,1721.4,1700.4175290188161,30.59701492537313,-19.208225772107426,-14.612857617237236
2023-03-13,1666.5,1659.5,1689.5,1646.0,14822000,0.45,0,1,3,2023,72,13,11,1725.825,1704.7772689155336,32.93591654247392,-17.767646851883,-13.464015578519687
2023-03-14,1712.5,1670.0,1715.0,1660.0,24686000,2.76,1,1,3,2023,73,14,11,1731.25,1708.8064551171685,31.890331890331893,-16.434142166769107,-12.388107760178858
2023-03-15,1678.0,1719.0,1724.0,1670.0,23012000,-2.01,2,1,3,2023,74,15,11,1731.575,1708.4176609189758,34.07821229050279,-19.176699573524957,-11.376599158531295
2023-03-16,1655.0,1670.0,1698.5,1612.0,31932000,-1.37,3,1,3,2023,75,16,11,1733.5,1711.6195199630786,26.648721399730817,-18.885539033442228,-9.42657405478288
2023-03-17,1690.0,1662.0,1697.0,1657.5,19326000,2.11,4,1,3,2023,76,17,11,1735.375,1717.5794694328763,42.28432563791008,-15.897395376341137,-7.061832810118041
2023-03-20,1684.0,1690.0,1696.5,1658.0,17462000,-0.36,0,1,3,2023,79,20,12,1735.025,1720.4825714784422,42.28432563791008,-15.41583899398529,-4.852942168562266
2023-03-21,1675.0,1690.0,1690.5,1667.0,8405000,-0.53,1,1,3,2023,80,21,12,1737.0,1724.3228421603835,38.372093023255815,-13.96605846241141,-2.2122179622065095
2023-03-22,1661.0,1682.0,1682.0,1658.0,6468000,-0.84,2,1,3,2023,81,22,12,1738.9,1729.5147202825292,43.855932203389834,-10.996105006294556,0.7262421628447164
2023-03-23,1672.5,1661.0,1675.5,1652.5,6467000,0.69,3,1,3,2023,82,23,12,1740.325,1736.7267961017428,45.248380129589634,-5.619966522214099,3.6568289551295345
2023-03-24,1667.0,1676.5,1683.5,1662.0,5714000,-0.33,4,1,3,2023,83,24,12,1741.85,1743.4875114808738,47.352024922118375,0.15277701960826562,5.976027824465443
2023-03-27,1740.0,1670.0,1746.0,1669.5,44969000,4.38,0,1,3,2023,86,27,13,1746.125,1751.5388284788605,56.81818181818182,8.07867474724867,7.431840525679736
2023-03-28,1748.0,1744.5,1767.0,1715.5,22217000,0.46,1,1,3,2023,87,28,13,1745.925,1752.753442002951,52.71920088790234,10.644767123295651,7.270131970287503
2023-03-29,1737.5,1749.0,1760.0,1718.5,11888000,-0.6,2,1,3,2023,88,29,13,1745.325,1753.2538043190514,52.71920088790234,12.950655688747474,6.4264731820354655
2023-03-30,1789.0,1740.0,1796.5,1731.5,40121000,2.96,3,1,3,2023,89,30,13,1744.425,1754.9120995105307,61.77514792899408,16.7745257386332,4.795427555357463
2023-03-31,1781.0,1793.5,1805.0,1735.0,28100000,-0.45,4,1,3,2023,90,31,13,1740.925,1751.3238994590076,59.11214953271028,16.16754495519831,1.8006530095385287
2023-04-03,1838.0,1790.0,1840.0,1772.5,31838000,3.2,0,2,4,2023,93,3,14,1737.075,1748.200099402061,60.16646848989299,15.972197919538303,-1.7910699768764164
2023-04-04,1792.0,1843.0,1846.5,1770.5,30192000,-2.5,1,2,4,2023,94,4,14,1729.75,1738.7474782864883,57.16112531969309,9.686904824284511,-6.231886950980097
2023-04-05,1828.5,1792.0,1835.0,1750.0,28510000,2.04,2,2,4,2023,95,5,14,1721.15,1733.141949685066,63.04654442877291,6.207321203443598,-10.211584894796248
2023-04-06,1753.5,1839.5,1852.5,1715.5,94524000,-4.1,3,2,4,2023,96,6,14,1711.85,1723.1042601782308,55.74324324324325,-2.0405447446617018,-14.316311419356207
2023-04-07,1747.5,1750.0,1770.0,1720.5,22704000,-0.34,4,2,4,2023,97,7,14,1704.625,1719.9047086180447,54.905335628227185,-4.90177663122995,-17.38525308802983
2023-04-10,1775.0,1756.0,1777.0,1753.5,22158000,1.57,0,2,4,2023,100,10,15,1696.025,1716.9999411041547,62.769784172661865,-7.871541306359177,-20.5061222022298
2023-04-11,1719.0,1775.5,1780.5,1700.5,36295000,-3.15,1,2,4,2023,101,11,15,1690.375,1710.8946717466972,55.863539445629,-14.347545799976842,-23.664767426197457
2023-04-12,1716.5,1727.0,1737.5,1688.0,15231000,-0.15,2,2,4,2023,102,12,15,1686.875,1710.0414792989811,65.89785831960461,-16.702772687467586,-25.994072832752607
2023-04-13,1692.5,1716.5,1722.5,1670.0,16649000,-1.4,3,2,4,2023,103,13,15,1684.15,1709.3616350146635,58.27814569536424,-19.21140376659264,-28.316897869073863
2023-04-14,1683.0,1699.0,1699.0,1654.5,23926000,-0.56,4,2,4,2023,104,14,15,1683.9,1711.1365439635756,61.34969325153374,-19.69025428916143,-30.593271394694167
2023-04-17,1723.5,1695.0,1733.5,1678.0,29389000,2.41,0,2,4,2023,107,17,16,1685.375,1714.0982854334256,73.1974921630094,-19.04776525739794,-33.31902567107735
2023-04-18,1713.0,1730.5,1733.0,1691.0,20418000,-0.61,1,2,4,2023,108,18,16,1683.825,1713.1086312685231,56.45569620253165,-22.074293580385074,-36.8868407744972
2023-04-19,1689.5,1717.0,1720.5,1678.0,16329000,-1.37,2,2,4,2023,109,19,16,1682.625,1713.1200661388941,55.266579973992194,-24.54707273328313,-40.58997757302524
2023-04-20,1703.0,1697.0,1713.0,1670.0,17342000,0.8,3,2,4,2023,110,20,16,1684.025,1715.6063888903566,55.33854166666667,-24.95346252140689,-44.60070378296076
2023-04-21,1752.5,1703.0,1766.0,1685.0,36090000,2.91,4,2,4,2023,111,21,16,1685.925,1716.9333771946046,59.02777777777777,-26.483749668846485,-49.51251409834922
2023-04-24,1736.0,1752.5,1756.5,1723.5,19968000,-0.94,0,2,4,2023,114,24,17,1685.4,1713.1895221624577,53.18860244233379,-33.09173436003175,-55.2697052057249
2023-04-25,1736.0,1739.5,1754.0,1725.5,8745000,0.0,1,2,4,2023,115,25,17,1688.65,1710.78841923219,55.598455598455594,-39.36459141154364,-60.814197917148185
2023-04-26,1719.5,1739.0,1747.5,1715.0,14041000,-0.95,2,2,4,2023,116,26,17,1691.9,1708.1345686250522,54.0612516644474,-46.79846217312388,-66.17659954354932
2023-04-27,1719.0,1719.5,1737.0,1700.5,14136000,-0.03,3,2,4,2023,117,27,17,1695.425,1706.9382074276891,50.18587360594796,-53.92607958629537,-71.02113388615567
2023-04-28,1704.0,1720.0,1733.0,1686.0,12353000,-0.87,4,2,4,2023,118,28,17,1699.65,1705.6685450516563,45.50970873786408,-62.18822283603345,-75.29489746112074
2023-05-02,1691.5,1703.5,1712.0,1662.5,16799000,-0.73,1,2,5,2023,122,2,18,1701.675,1705.8441813728834,43.69538077403246,-70.30189334262968,-78.57156611739255
2023-05-03,1620.0,1691.5,1693.5,1601.0,25740000,-4.23,2,2,5,2023,123,3,18,1704.975,1707.354095201608,26.675257731958766,-78.36258706788317,-80.63898431108325
2023-05-04,1642.5,1620.0,1647.0,1608.0,10624000,1.39,3,2,5,2023,124,4,18,1712.2,1716.5492631175669,28.31737346101231,-80.23114397440122,-81.20808362188326
2023-05-05,1609.0,1645.0,1649.5,1600.5,12821000,-2.04,4,2,5,2023,125,5,18,1719.075,1724.3439223931002,23.61516034985422,-83.74001269545647,-81.45231853375375
2023-05-08,1575.5,1609.0,1624.0,1566.0,11462000,-2.08,0,2,5,2023,128,8,19,1725.75,1736.4853879081634,14.705882352941188,-83.5896594965784,-80.88039499332805
2023-05-10,1662.0,1582.0,1668.5,1575.0,26434000,5.49,2,2,5,2023,130,10,19,1738.075,1753.4312182142858,36.04060913705584,-78.77099545733313,-80.20307886751546
2023-05-11,1649.0,1670.0,1695.0,1603.0,31253000,-0.78,3,2,5,2023,131,11,19,1752.3,1763.0555569736844,31.64128595600677,-80.28214069513501,-80.56109972006104
2023-05-12,1662.0,1650.0,1665.0,1624.5,10604000,0.79,4,2,5,2023,132,12,19,1767.3,1775.0614050761774,32.29706390328151,-79.7195349340002,-80.63083947629254
2023-05-15,1687.5,1663.0,1689.0,1663.0,14535000,1.53,0,2,5,2023,135,15,20,1781.675,1786.962605610512,33.4525939177102,-79.16552489074843,-80.85866561186562
2023-05-16,1712.5,1689.0,1720.0,1675.0,15916000,1.48,1,2,5,2023,136,16,20,1797.55,1797.432353569513,44.86301369863014,-79.90327170985984,-81.2819507921449
2023-05-17,1692.5,1711.0,1711.0,1681.5,9829000,-1.17,2,2,5,2023,137,17,20,1813.55,1806.3726013136722,31.578947368421055,-82.22813006138222,-81.62662056271616
2023-05-18,1689.0,1693.0,1708.5,1680.0,12837000,-0.21,3,2,5,2023,138,18,20,1830.175,1818.359190925638,22.75132275132276,-81.96308555643236,-81.47624318804962
2023-05-19,1717.5,1696.5,1729.5,1680.0,23226000,1.69,4,2,5,2023,139,19,20,1846.375,1831.9759478651786,24.076147816349376,-80.07623841656641,-81.35453259595394
2023-05-22,1741.0,1729.5,1745.0,1716.0,21360000,1.37,0,2,5,2023,142,22,21,1861.75,1844.0260476404603,25.383707201889024,-79.40500823562388,-81.6741061408008
2023-05-23,1742.0,1742.5,1750.0,1693.0,25980000,0.06,1,2,5,2023,143,23,21,1874.95,1854.8708947605087,22.489539748953973,-79.78601977579342,-82.24138061709503
2023-05-24,1801.0,1750.0,1813.0,1739.5,102000000,3.39,2,2,5,2023,144,24,21,1889.95,1866.7520415774043,24.076147816349376,-79.21362330850752,-82.85522082742042
2023-05-25,1801.0,1804.5,1807.5,1753.0,32029000,0.0,3,2,5,2023,145,25,21,1900.5,1873.673309111868,25.330396475770925,-83.33811184213869,-83.76562020714864
2023-05-26,1790.0,1800.0,1805.0,1776.5,18562000,-0.61,4,2,5,2023,146,26,21,1907.875,1881.3231311236439,25.49450549450549,-87.39026830736066,-83.87249729840111
2023-05-29,1803.5,1800.0,1820.0,1790.0,28024000,0.75,0,2,5,2023,149,29,22,1916.125,1890.9360922945539,25.578831312017655,-90.17116229304588,-82.99305454616122
2023-05-30,1744.5,1786.0,1792.0,1700.5,40234000,-3.27,1,2,5,2023,150,30,22,1924.65,1900.1398914834542,18.576598311218333,-93.78355916505802,-81.19852760944005
2023-05-31,1757.5,1744.0,1773.0,1717.0,16000000,0.75,2,2,5,2023,151,31,22,1936.325,1916.5230379553968,17.55986316989737,-91.02289394838908,-78.05226972053555
2023-06-01,1764.5,1763.5,1789.0,1750.5,15899000,0.4,3,2,6,2023,152,1,22,1947.15,1933.2623051085966,23.18526543878656,-87.49894825077308,-74.80961366357215
2023-06-02,1780.0,1767.0,1797.0,1757.5,17197000,0.88,4,2,6,2023,153,2,22,1957.425,1951.0267582779225,33.46418056918547,-82.44112740398668,-71.63728001677191
2023-06-05,1742.5,1788.5,1812.0,1740.0,22240000,-2.11,0,2,6,2023,156,5,23,1965.25,1969.0295749387565,27.79519331243469,-76.36454694275767,-68.93631816996822
2023-06-06,1822.0,1740.0,1825.0,1701.0,55839000,4.56,1,2,6,2023,157,6,23,1974.25,1992.8747933533623,31.818181818181827,-63.67968174398516,-67.07926097677085
2023-06-07,1946.5,1826.0,1969.5,1822.5,145000000,6.83,2,2,6,2023,158,7,23,1981.125,2010.861613706348,44.70588235294118,-54.65747661036653,-67.92915578496728
2023-06-08,1949.0,1947.0,1960.5,1905.5,44180000,0.13,3,2,6,2023,159,8,23,1982.05,2017.6365204122794,45.81939799331104,-55.023207852760834,-71.24707557861745
2023-06-09,1949.5,1959.0,1959.0,1918.5,22830000,0.03,4,2,6,2023,160,9,23,1982.8,2024.8614172977825,46.611570247933884,-54.94422179701337,-75.3030425100816
2023-06-13,2005.0,1986.5,2020.0,1964.0,60277000,2.85,1,2,6,2023,164,13,24,1983.85,2032.79419806597,62.21033868092692,-54.09512727790252,-80.39274768834865
2023-06-14,2032.5,2005.0,2044.0,1991.5,36407000,1.37,2,2,6,2023,165,14,24,1985.3,2035.719903125546,70.59925093632958,-57.875444785831405,-86.96715279096018
2023-06-15,2025.0,2047.0,2060.0,1992.0,36573000,-0.37,3,2,6,2023,166,15,24,1985.5,2036.058840296656,61.045531197301855,-64.65867993543043,-94.24007979224237
2023-06-16,2013.0,2028.5,2030.0,1970.0,33243000,-0.59,4,2,6,2023,167,16,24,1985.775,2037.2229287489354,58.275862068965516,-71.61242836367592,-101.63542975644535
2023-06-19,2025.0,2030.0,2033.0,1976.0,26990000,0.6,0,2,6,2023,170,19,25,1987.075,2039.7727107225076,60.93189964157706,-78.22448649043781,-109.1411801046377
2023-06-20,2005.0,2036.0,2036.5,1986.5,21552000,-0.99,1,2,6,2023,171,20,25,1991.575,2041.327732903824,56.497175141242934,-86.74788451418954,-116.87035350818768
2023-06-21,2042.0,1999.5,2065.0,1995.5,28626000,1.85,2,2,6,2023,172,21,25,1996.85,2045.151704788437,51.36986301369863,-94.3286887624804,-124.4009707566872
2023-06-22,2012.0,2043.5,2057.5,2002.0,18910000,-1.47,3,2,6,2023,173,22,25,1999.175,2045.48346318722,45.368620037807176,-106.39977071193607,-131.91904125523888
2023-06-23,1948.5,2012.0,2037.0,1921.0,47021000,-3.16,4,2,6,2023,174,23,25,2002.175,2049.008038259559,30.19323671497584,-117.20468228070376,-138.29885889106458
2023-06-26,1955.0,1972.0,2000.0,1880.0,40117000,0.33,0,2,6,2023,177,26,26,2010.175,2059.587831760565,29.90430622009569,-122.82542857712042,-143.5724030436548
2023-06-27,1974.0,1957.5,1979.0,1938.0,23877000,0.97,1,2,6,2023,178,27,26,2024.375,2070.597077209046,23.496240601503757,-128.87481125251588,-148.75914666028837
2023-06-28,1978.0,1980.0,1999.5,1956.0,15190000,0.2,2,2,6,2023,179,28,26,2043.45,2080.765190599472,25.140712945591005,-136.65602606725724,-153.73023051223146
2023-06-29,1974.0,1980.0,1984.5,1962.0,10104000,-0.2,3,2,6,2023,180,29,26,2065.625,2091.582579083627,29.876977152899812,-145.0072344152759,-157.998781623475
2023-06-30,1970.0,1974.0,1980.0,1955.0,13686000,-0.2,4,2,6,2023,181,30,26,2087.275,2103.959692671377,32.82828282828282,-153.1499442061613,-161.24666842552477
2023-07-03,1936.5,1966.5,1983.0,1924.5,20877000,-1.7,0,3,7,2023,184,3,27,2110.475,2118.0607129525747,21.33333333333333,-160.9080946053473,-163.27084948036563
2023-07-04,1922.5,1936.5,1954.0,1903.0,19931000,-0.72,1,3,7,2023,185,4,27,2135.35,2137.1723669475828,12.004801920768315,-165.05892519332133,-163.86153819912022
2023-07-05,1959.5,1939.0,1967.0,1934.5,17054000,1.92,2,3,7,2023,186,5,27,2160.175,2159.769458205223,10.080645161290334,-166.53058277734135,-163.56219145056994
2023-07-06,1965.0,1960.0,1980.0,1945.0,15956000,0.28,3,3,7,2023,187,6,27,2183.375,2180.850453805773,8.984725965858047,-169.7539627078204,-162.82009361887708
2023-07-07,1964.0,1965.5,1984.5,1947.5,15172000,-0.05,4,3,7,2023,188,7,27,2219.075,2203.571554206381,11.140350877192986,-171.95901908879068,-161.08662634664122
2023-07-10,1970.5,1975.5,1980.0,1960.0,16015000,0.33,0,3,7,2023,191,10,28,2252.7,2228.7896125438947,10.75359864521593,-172.1704325919377,-158.36852816110385
2023-07-11,2034.0,1970.0,2047.5,1970.0,44959000,3.22,1,3,7,2023,192,11,28,2284.4,2255.977992811673,12.049335863377607,-170.5977940800717,-154.9180520533954
2023-07-12,2036.5,2043.5,2070.0,2014.0,38309000,0.12,2,3,7,2023,193,12,28,2318.7,2279.344097318165,14.550509731232623,-172.5745675564899,-150.99811654672632
2023-07-13,2030.5,2045.0,2065.0,2015.0,19488000,-0.29,3,3,7,2023,194,13,28,2351.825,2304.906633877972,13.475836431226753,-172.84201926556852,-145.6040037942854
2023-07-14,2039.0,2030.5,2053.0,2011.0,14254000,0.42,4,3,7,2023,195,14,28,2388.775,2333.7915427072326,9.235668789808926,-170.05841007583876,-138.7944999264646
2023-07-17,2115.0,2026.5,2117.0,2005.0,58596000,3.73,0,3,7,2023,198,17,29,2425.3,2364.822231413257,15.302727877578164,-164.89739019984472,-130.97852238912103
2023-07-18,2110.5,2120.0,2126.5,2101.0,27904000,-0.21,1,3,7,2023,199,18,29,2452.55,2391.119308404126,18.292682926829272,-163.64972642794146,-122.49880543644011
2023-07-19,2088.5,2110.0,2123.5,2071.0,24988000,-1.04,2,3,7,2023,200,19,29,2482.6,2420.658182972981,13.810888252148999,-159.2187122837604,-112.21107518856478
2023-07-20,2072.0,2098.5,2140.0,2050.0,47774000,-0.79,3,3,7,2023,201,20,29,2510.725,2455.622202233295,14.253135689851774,-149.00721841560562,-100.45916591476586
2023-07-21,2108.5,2072.0,2113.0,2060.5,21318000,1.76,4,3,7,2023,202,21,29,2542.625,2496.0034866789047,13.7211855104281,-132.1262612469336,-88.32215278955591
2023-07-24,2239.0,2115.0,2239.5,2110.5,146000000,6.19,0,3,7,2023,205,24,30,2576.4,2536.793327381947,16.015374759769387,-112.37454847896379,-77.37112567521149
2023-07-25,2355.5,2247.5,2380.0,2233.0,158000000,5.2,1,3,7,2023,206,25,30,2606.45,2568.1399934221517,30.316742081447956,-98.81691438633425,-68.62026997427341
2023-07-26,2421.5,2350.0,2468.0,2321.0,204000000,2.8,2,3,7,2023,207,26,30,2636.7,2590.523150624483,30.895915678524375,-91.93692448066759,-61.0711088712582
2023-07-27,2407.0,2425.0,2449.5,2395.0,62576000,-0.6,3,3,7,2023,208,27,30,2657.125,2608.3150612165336,34.84472049689441,-88.53829119044303,-53.35465496890585
2023-07-28,2434.0,2434.0,2463.0,2410.0,56035000,1.12,4,3,7,2023,209,28,30,2680.875,2629.506120291958,33.51254480286738,-81.43620591905983,-44.558745913521555
2023-07-31,2434.0,2445.0,2470.0,2412.0,46180000,0.0,0,3,7,2023,212,31,31,2702.425,2650.0857119016373,30.79034028540066,-73.93592681385326,-35.33938091213698
2023-08-01,2419.0,2439.0,2439.0,2403.0,30752000,-0.62,1,3,8,2023,213,1,31,2725.225,2672.831576312336,27.88865546218487,-63.287411638642425,-25.690244436707907
2023-08-02,2423.5,2417.0,2434.5,2407.0,25932000,0.19,2,3,8,2023,214,2,31,2747.95,2699.5506896083716,24.859550561797747,-47.24821719117472,-16.290952636224276
2023-08-03,2679.0,2420.0,2712.5,2380.5,239000000,10.54,3,3,8,2023,215,3,31,2769.375,2728.6086569355684,41.993637327677625,-26.5473076645344,-8.551636497486665
2023-08-04,2636.5,2708.0,2838.0,2521.5,344000000,-1.59,4,3,8,2023,216,4,31,2776.875,2733.8306208235226,37.112860892388454,-25.75382230268451,-4.052718705724732
2023-08-07,2604.5,2659.0,2740.0,2565.0,85097000,-1.21,0,3,8,2023,219,7,32,2785.85,2744.0759493312617,36.10666666666666,-20.03917266188455,1.3725571935152132
2023-08-08,2720.0,2605.0,2740.0,2505.0,121000000,4.43,1,3,8,2023,220,8,32,2798.975,2758.7681545240257,39.96458087367178,-9.195540972544222,6.725489657365154
2023-08-09,2699.0,2736.0,2761.0,2660.5,67585000,-0.77,2,3,8,2023,221,9,32,2806.25,2762.849012894976,39.64391691394659,-6.9813704749140015,10.705747314842498
2023-08-10,2769.5,2710.0,2797.0,2709.0,107000000,2.61,3,3,8,2023,222,10,32,2813.05,2769.5699616207635,44.801512287334596,-1.9155547419386494,15.127526762281622
2023-08-11,2769.5,2775.0,2790.0,2722.5,46369000,0.0,4,3,8,2023,223,11,32,2811.875,2769.577326001897,46.356399265156156,-2.6000509556042743,19.38829713833669
2023-08-14,2660.0,2790.0,2827.5,2637.5,122000000,-3.95,0,3,8,2023,226,14,33,2810.35,2769.585465581044,39.166666666666664,-3.4358981089653753,24.88538416182193
2023-08-15,2711.5,2649.0,2775.0,2603.0,90768000,1.94,1,3,8,2023,227,15,33,2807.7,2781.1207777474697,39.19388464211258,6.696324587784602,31.96570472951875
2023-08-16,2651.0,2725.0,2739.5,2589.0,83253000,-2.23,2,3,8,2023,228,16,33,2810.825,2788.4492806682556,33.76230128690386,14.28768774490436,38.28304976495229
2023-08-17,2710.0,2684.5,2720.0,2631.0,68248000,2.23,3,3,8,2023,229,17,33,2813.775,2802.917626001756,40.110759493670884,29.929206716430144,44.281890269964265
2023-08-18,2784.0,2719.0,2798.0,2675.0,51236000,2.73,4,3,8,2023,230,18,33,2812.675,2812.698428738783,52.936630602782074,43.450866106029025,47.87006115834779
2023-08-21,2840.0,2790.0,2854.0,2759.5,110000000,2.01,0,3,8,2023,233,21,34,2811.975,2815.7193159744447,58.44481605351171,52.54286240175679,48.97485992142747
2023-08-22,2960.5,2849.0,2962.0,2840.5,129000000,4.24,1,3,8,2023,234,22,34,2806.075,2813.1634544980707,78.9991796554553,57.68147785700512,48.08285930134514
2023-08-23,2830.0,2979.0,2983.5,2800.0,268000000,-4.41,2,3,8,2023,235,23,34,2790.025,2797.654344445236,54.33436532507739,51.13212554196525,45.683204662430136
2023-08-24,2882.0,2840.5,2898.0,2827.5,53757000,1.84,3,3,8,2023,236,24,34,2778.525,2794.2495385973657,63.06990881458967,55.31630312470452,44.32097444254635
2023-08-25,2865.0,2880.0,2885.0,2840.5,37109000,-0.59,4,3,8,2023,237,25,34,2758.4,2785.0126479234045,63.348416289592755,54.557689012132414,41.57214227200681
2023-08-28,2890.0,2875.0,2918.0,2862.0,45241000,0.87,0,3,8,2023,240,28,35,2744.45,2776.592926652184,58.33333333333334,54.526764250090764,38.325755586975404
2023-08-29,2873.5,2890.5,2903.5,2862.5,29597000,-0.57,1,3,8,2023,241,29,35,2726.95,2764.6553399839927,60.079840319361274,51.148721891992864,34.27550342119656
2023-08-30,2852.0,2873.5,2879.0,2835.5,33395000,-0.75,2,3,8,2023,242,30,35,2712.25,2753.198007350729,63.07692307692307,47.773130054683406,30.057198803497485
2023-08-31,2829.0,2850.0,2862.0,2780.0,59088000,-0.81,3,3,8,2023,243,31,35,2703.4,2742.797797598174,63.8118214716526,44.9588563997213,25.628215990701005
2023-09-01,2816.0,2835.0,2859.5,2801.0,28128000,-0.46,4,3,9,2023,244,1,35,2696.5,2733.7238815558762,67.96583021890017,43.05469102339248,20.795555888445932
2023-09-04,2867.0,2816.0,2879.5,2802.0,35438000,1.81,0,3,9,2023,247,4,36,2687.5,2725.0632375091263,64.1633064516129,41.321669891810416,15.230772104709294
2023-09-05,2865.5,2867.0,2887.5,2814.5,48633000,-0.05,1,3,9,2023,248,5,36,2674.775,2710.122525667982,65.70188133140377,33.315934994529016,8.708047657934012
2023-09-06,2835.0,2860.0,2879.5,2821.0,25596000,-1.06,2,3,9,2023,249,6,36,2662.7,2693.767002054085,62.21903395504543,22.765837943895804,2.55607582378526
2023-09-07,2746.0,2830.5,2841.0,2714.5,69776000,-3.14,3,3,9,2023,250,7,36,2651.25,2678.9003706913572,53.374524714828894,12.074392792813342,-2.496364706242376
2023-09-08,2739.0,2746.0,2767.5,2665.0,46434000,-0.25,4,3,9,2023,251,8,36,2645.175,2671.837251816763,52.26201696512723,7.314411632081374,-6.139054081006305
2023-09-11,2607.0,2740.0,2755.5,2597.0,72339000,-4.82,0,3,9,2023,254,11,37,2640.925,2664.7674888501065,48.52642276422764,1.8452805995534618,-9.502420509278224
2023-09-12,2774.0,2635.0,2777.0,2627.0,61905000,6.41,1,3,9,2023,255,12,37,2643.2,2670.8482771501176,59.6073765615705,8.277840182042382,-12.339345786486144
2023-09-13,2710.0,2777.0,2784.0,2700.0,36191000,-2.31,2,3,9,2023,256,13,37,2640.5,2659.990201060656,55.45685279187817,-0.6359159898652251,-17.493642278618275
2023-09-14,2688.0,2725.5,2736.0,2651.5,45266000,-0.81,3,3,9,2023,257,14,37,2638.5,2654.72601169862,55.22959183673469,-5.4874969076108755,-21.708073850806535
2023-09-15,2770.0,2690.0,2807.5,2658.5,42154000,3.05,4,3,9,2023,258,15,37,2639.75,2651.223486614264,60.0971547536433,-9.360060233059812,-25.76321808660545
2023-09-18,2722.0,2796.5,2798.0,2706.0,30075000,-1.73,0,3,9,2023,261,18,38,2637.65,2638.7206957315548,54.84330484330484,-22.515803819605935,-29.864007549991854
2023-09-19,2639.5,2722.0,2733.5,2629.0,39697000,-3.03,1,3,9,2023,262,19,38,,2629.9544531769816,48.953301127214175,-34.09254121451295,-31.70105848258833
2023-09-20,2600.0,2640.0,2655.0,2536.0,60549000,-1.5,2,3,9,2023,263,20,38,,2628.949658774559,40.75500770416024,-39.97277634452803,-31.10318779960717
2023-09-21,2479.5,2600.0,2600.0,2468.0,51785000,-4.63,3,3,9,2023,264,21,38,,2631.996991277144,33.53500432152117,-42.874854254554066,-28.88579066337695
2023-09-22,2586.0,2488.0,2589.5,2460.0,40948000,4.3,4,3,9,2023,265,22,38,,2648.049306148422,37.66990291262136,-33.68623581601241,-25.388524765582673
2023-09-25,2540.0,2595.0,2595.0,2532.0,22888000,-1.78,0,3,9,2023,268,25,39,,2654.5808120587826,30.578512396694208,-32.31187212440409,-23.314097002975238
2023-09-26,2579.5,2535.0,2607.0,2500.0,28499000,1.56,1,3,9,2023,269,26,39,,2666.6419501702335,33.29583802024747,-25.404057054396162,-21.064653222618023
2023-09-27,2675.0,2594.0,2705.0,2593.0,60646000,3.7,2,3,9,2023,270,27,39,,2675.8147870302582,,-20.23947771697749,-19.979802264673488
